,class,ra,dec,u,g,r,i,z,nuv_mag,u-g,u-r,u-i,u-z,u-nuv_mag,g-r,g-i,g-z,g-nuv_mag,r-i,r-z,r-nuv_mag,i-z,i-nuv_mag,z-nuv_mag
4867,0,195.8332393,40.16334451,21.94142532,21.43372345,21.39564133,21.33461189,21.1496067,22.81910896,0.50770187,0.54578399,0.60681343,0.79181862,-0.87768364,0.03808212,0.09911156,0.28411675,-1.38538551,0.06102944,0.24603463,-1.42346763,0.18500519,-1.48449707,-1.66950226
3800,1,209.2961584,28.25959376,19.68591118,19.24239159,18.90906143,18.7972908,18.54078293,19.85506821,0.44351959,0.77684975,0.88862038,1.14512825,-0.16915703,0.33333016,0.44510079,0.70160866,-0.61267662,0.11177063,0.3682785,-0.94600678,0.25650787,-1.05777741,-1.31428528
7282,1,193.99715659999998,28.21840545,23.95948219,21.17424202,20.18362236,19.34333611,18.9111557,22.639638899999998,2.78524017,3.77585983,4.61614608,5.04832649,1.31984329,0.99061966,1.83090591,2.26308632,-1.46539688,0.84028625,1.27246666,-2.45601654,0.43218041,-3.29630279,-3.7284832000000003
3836,1,206.10651059999998,34.2772436,21.35181618,20.97441483,20.71354866,20.58325768,20.19170952,22.16426659,0.37740135,0.63826752,0.7685585,1.16010666,-0.81245041,0.26086617,0.39115715,0.78270531,-1.18985176,0.13029098,0.52183914,-1.45071793,0.39154816,-1.58100891,-1.97255707
6882,1,196.04002580000002,12.50618328,19.77249146,18.40934563,17.69090652,17.26604843,16.98477173,21.39487648,1.36314583,2.08158494,2.50644303,2.78771973,-1.62238502,0.71843911,1.1432972,1.4245739,-2.98553085,0.42485809,0.70613479,-3.70396996,0.28127670000000005,-4.12882805,-4.41010475
898,1,185.2955666,31.726437899999997,23.65291977,22.47369576,20.65136719,19.75522614,19.36887169,23.6351223,1.17922401,3.00155258,3.89769363,4.28404808,0.01779747,1.82232857,2.71846962,3.10482407,-1.16142654,0.89614105,1.2824955,-2.98375511,0.38635445,-3.87989616,-4.26625061
5047,1,198.2849962,19.10284653,24.39126396,22.12331581,20.54210854,19.77514458,19.27184296,23.02178001,2.26794815,3.84915542,4.61611938,5.119421,1.36948395,1.58120727,2.34817123,2.85147285,-0.8984641999999999,0.76696396,1.27026558,-2.47967147,0.50330162,-3.24663543,-3.74993705
5469,1,200.5813311,28.27339657,22.67946053,21.74362183,20.29639435,19.441938399999998,19.08159828,22.70321655,0.9358386999999999,2.38306618,3.23752213,3.59786225,-0.02375602,1.44722748,2.30168343,2.66202355,-0.95959472,0.85445595,1.21479607,-2.4068222,0.36034012,-3.26127815,-3.62161827
3052,2,201.39970309999998,19.00700827,20.85907936,20.29437828,20.32824135,20.30921364,20.09504509,23.36287498,0.56470108,0.53083801,0.54986572,0.76403427,-2.50379562,-0.03386307,-0.01483536,0.19933319,-3.0684967,0.01902771,0.23319626,-3.03463363,0.21416855,-3.05366134,-3.26782989
1013,1,182.5790271,32.64065333,24.72932053,23.31985855,21.03204155,19.58210754,18.92940903,24.39701271,1.40946198,3.69727898,5.14721299,5.799911499999999,0.33230782,2.287817,3.73775101,4.39044952,-1.07715416,1.44993401,2.10263252,-3.36497116,0.65269851,-4.81490517,-5.46760368
4074,2,202.5955868,30.60866299,21.39689636,21.13345528,21.06396484,21.03740311,21.21503448,22.82751656,0.26344108,0.33293152,0.35949325,0.18186188,-1.4306202,0.06949044,0.09605217,-0.08157919999999999,-1.69406128,0.02656173,-0.15106964,-1.76355172,-0.17763137,-1.79011345,-1.61248208
2890,2,199.7291749,25.288978600000004,20.88062859,20.38344002,20.2078495,20.08288574,19.72377968,22.83294678,0.49718857,0.67277909,0.79774285,1.15684891,-1.95231819,0.17559052,0.30055428,0.65966034,-2.44950676,0.12496376,0.48406982,-2.62509728,0.35910606,-2.75006104,-3.1091671
3633,1,178.2615802,21.70615224,18.63352203,17.63126183,17.30361176,17.03194809,16.94634056,19.59037781,1.0022601999999998,1.32991027,1.60157394,1.68718147,-0.95685578,0.32765007,0.59931374,0.68492127,-1.95911598,0.27166367,0.3572712,-2.28676605,0.08560753,-2.55842972,-2.64403725
993,1,184.5456706,24.68308927,23.07917976,20.65426445,18.8905201,18.21079063,17.85779572,22.81358147,2.42491531,4.18865966,4.86838913,5.22138404,0.26559829,1.76374435,2.44347382,2.79646873,-2.15931702,0.67972947,1.03272438,-3.92306137,0.35299491,-4.60279084,-4.95578575
179,0,180.65639040000002,18.00892763,22.11633301,21.403759,21.27383423,21.33646774,22.30718803,24.48541641,0.71257401,0.84249878,0.77986527,-0.19085502,-2.3690834,0.12992477,0.06729126,-0.90342903,-3.08165741,-0.06263351,-1.0333538,-3.21158218,-0.97072029,-3.14894867,-2.17822838
1540,1,197.9918943,41.23190107,23.06587219,20.52520561,18.85451317,18.19130516,17.69476509,23.07722473,2.54066658,4.21135902,4.87456703,5.3711071,-0.01135254,1.67069244,2.33390045,2.83044052,-2.55201912,0.66320801,1.15974808,-4.22271156,0.49654007,-4.88591957,-5.38245964
5999,1,187.96770669999998,14.80706909,19.51395035,18.13689232,17.38957214,16.98775482,16.75596428,20.486244199999998,1.37705803,2.12437821,2.52619553,2.75798607,-0.97229385,0.74732018,1.1491375,1.38092804,-2.34935188,0.40181732,0.63360786,-3.09667206,0.23179054,-3.49848938,-3.73027992
548,1,194.35805530000002,29.43701988,26.10454178,21.65311241,19.86341476,19.08323097,18.73634529,23.3037281,4.45142937,6.24112702,7.02131081,7.36819649,2.80081368,1.78969765,2.56988144,2.91676712,-1.65061569,0.78018379,1.12706947,-3.44031334,0.34688568,-4.22049713,-4.56738281
1938,1,177.8049136,32.31706726,22.39808464,21.42630577,20.30683136,19.47458649,19.06735611,21.70783806,0.97177887,2.09125328,2.92349815,3.33072853,0.69024658,1.11947441,1.95171928,2.35894966,-0.28153229,0.83224487,1.23947525,-1.4010067,0.40723038,-2.23325157,-2.64048195
2835,1,199.0079932,25.79431483,21.61576462,21.33115005,20.19739342,19.31452942,19.08375168,21.82634926,0.28461457,1.4183712,2.3012352000000003,2.53201294,-0.21058464,1.13375663,2.01662063,2.24739837,-0.49519921,0.882864,1.11364174,-1.62895584,0.23077774,-2.51181984,-2.74259758
7366,1,208.9093254,23.89946631,21.89315796,20.59254837,19.35870361,18.61707878,18.09923553,22.81430817,1.30060959,2.53445435,3.27607918,3.79392243,-0.92115021,1.23384476,1.97546959,2.49331284,-2.2217597999999996,0.74162483,1.25946808,-3.45560456,0.51784325,-4.19722939,-4.71507264
5151,1,197.6957751,25.79786754,22.05790329,21.39903641,20.73998451,19.95619965,19.69273186,23.25786209,0.65886688,1.31791878,2.10170364,2.36517143,-1.1999587999999999,0.6590519,1.44283676,1.70630455,-1.85882568,0.78378486,1.04725265,-2.51787758,0.26346779,-3.30166244,-3.56513023
1827,1,185.5717874,33.39359872,18.32575798,17.26097488,16.99612999,16.84336853,16.67372704,18.95534515,1.0647831,1.32962799,1.48238945,1.65203094,-0.62958717,0.26484489,0.41760635,0.58724784,-1.69437027,0.15276146,0.32240295,-1.95921516,0.16964149,-2.11197662,-2.28161811
5155,2,196.5945256,25.85679409,22.03629112,21.29192543,21.56076431,21.3810997,21.02712631,22.73244476,0.74436569,0.47552681,0.65519142,1.00916481,-0.69615364,-0.26883888,-0.08917427,0.26479912,-1.44051933,0.17966461,0.5336380000000001,-1.17168045,0.35397339,-1.35134506,-1.70531845
4811,1,178.82208569999997,30.34027421,22.6701088,22.1225872,21.01150703,19.77137184,19.40974617,21.9211235,0.5475215999999999,1.65860177,2.89873696,3.26036263,0.7489853,1.11108017,2.35121536,2.71284103,0.20146370000000002,1.24013519,1.60176086,-0.90961647,0.36162567,-2.14975166,-2.51137733
3764,1,182.0719667,18.94735492,22.89774513,21.74032974,20.26288033,19.39411736,18.84857178,22.37059402,1.15741539,2.6348648,3.50362777,4.04917335,0.52715111,1.47744941,2.34621238,2.89175796,-0.63026428,0.86876297,1.41430855,-2.10771369,0.54554558,-2.97647666,-3.52202224
3374,1,187.5286552,19.586694100000003,19.57785797,18.39226913,17.80240059,17.44700813,17.30080223,20.17539787,1.18558884,1.77545738,2.13084984,2.27705574,-0.5975399,0.58986854,0.945261,1.0914669,-1.78312874,0.35539246,0.50159836,-2.37299728,0.1462059,-2.72838974,-2.87459564
3027,1,200.5199666,21.03037293,19.08221436,17.83377838,17.25084114,16.9246254,16.74922752,19.96491623,1.24843598,1.83137322,2.15758896,2.33298684,-0.88270187,0.58293724,0.90915298,1.08455086,-2.13113785,0.32621574,0.50161362,-2.71407509,0.17539788,-3.04029083,-3.21568871
6102,2,186.9417156,28.3538979,22.56642151,22.04841423,21.9339962,22.08876801,21.35999107,23.54165649,0.51800728,0.63242531,0.4776535,1.20643044,-0.97523498,0.11441803,-0.04035378,0.68842316,-1.49324226,-0.15477181,0.57400513,-1.60766029,0.72877694,-1.45288848,-2.18166542
1068,1,194.7904667,40.78683276,24.55919456,22.20178032,20.51620293,19.57356071,19.06163788,23.47739601,2.35741424,4.04299163,4.98563385,5.49755668,1.08179855,1.68557739,2.62821961,3.14014244,-1.27561569,0.94264222,1.45456505,-2.96119308,0.51192283,-3.9038352999999995,-4.41575813
3350,1,189.98999530000003,24.80256476,22.17585182,21.90166283,20.71762848,19.77799606,19.38692474,23.25035095,0.27418899,1.45822334,2.39785576,2.78892708,-1.07449913,1.18403435,2.12366677,2.51473809,-1.34868812,0.93963242,1.33070374,-2.53272247,0.39107132,-3.47235489,-3.86342621
3183,2,184.2425031,23.46769876,20.26350784,19.54018784,19.51997185,19.47568703,19.14774513,22.30227089,0.72332,0.74353599,0.78782081,1.11576271,-2.03876305,0.02021599,0.06450081,0.39244271,-2.76208305,0.04428482,0.37222672,-2.78229904,0.3279419,-2.82658386,-3.15452576
7911,1,181.9010349,36.8938624,18.64665222,17.41840935,16.85177231,16.50400543,16.28703117,19.4636364,1.22824287,1.79487991,2.14264679,2.35962105,-0.81698418,0.56663704,0.91440392,1.13137818,-2.04522705,0.34776688,0.56474114,-2.61186409,0.21697426,-2.95963097,-3.17660523
2502,1,190.93582949999998,27.18569251,21.18891144,19.25170517,17.91795731,17.37179184,16.98949242,22.66883087,1.93720627,3.27095413,3.8171196000000003,4.19941902,-1.47991943,1.33374786,1.87991333,2.26221275,-3.4171257000000006,0.54616547,0.92846489,-4.75087356,0.38229942,-5.29703903,-5.67933845
6294,1,177.8651511,27.90099072,22.86619759,21.86482048,19.99660301,19.11716652,18.65899658,22.69378281,1.00137711,2.86959458,3.74903107,4.20720101,0.17241478,1.86821747,2.74765396,3.2058239,-0.82896233,0.87943649,1.33760643,-2.6971798,0.45816994,-3.57661629,-4.03478623
6666,1,178.0904976,21.64282457,19.81328392,18.56209946,17.752985,17.29352188,17.003479000000002,20.78485489,1.25118446,2.06029892,2.51976204,2.80980492,-0.97157097,0.80911446,1.26857758,1.55862046,-2.22275543,0.45946312,0.749506,-3.03186989,0.29004288,-3.49133301,-3.78137589
8387,1,192.3228595,29.68742429,24.01701546,21.90532875,20.88338852,20.1053009,19.78883362,21.96977615,2.11168671,3.13362694,3.91171456,4.22818184,2.04723931,1.02194023,1.80002785,2.11649513,-0.0644474,0.77808762,1.0945548999999999,-1.08638763,0.31646728,-1.86447525,-2.18094253
5630,2,181.6783265,17.95034211,20.125675199999996,19.93390465,19.91068077,19.64087486,19.64756966,21.71516037,0.19177055,0.21499443,0.48480034,0.47810554,-1.58948517,0.02322388,0.29302979,0.28633499,-1.78125572,0.26980591,0.26311111,-1.8044796000000003,-0.006694800000000001,-2.07428551,-2.06759071
7347,1,205.18139630000002,30.77725233,25.13470268,22.14126015,20.61499977,19.71304321,19.24100876,23.25949287,2.99344253,4.51970291,5.42165947,5.89369392,1.87520981,1.52626038,2.42821694,2.90025139,-1.11823272,0.90195656,1.37399101,-2.6444931,0.47203445,-3.54644966,-4.01848411
6356,0,182.8478976,19.517465100000003,22.88118553,21.42933083,21.2293663,21.24172401,21.21856499,22.4938755,1.4518547,1.65181923,1.63946152,1.66262054,0.38731003,0.19996453,0.18760682,0.21076584,-1.06454467,-0.01235771,0.01080131,-1.2645091999999998,0.02315902,-1.25215149,-1.27531051
2003,2,180.2804803,28.75379009,21.85286713,21.44828415,21.27589035,21.07820129,21.08679962,22.12067795,0.40458298,0.57697678,0.77466584,0.76606751,-0.26781082,0.17239379999999999,0.37008286,0.36148453,-0.6723938,0.19768906,0.18909073,-0.8447876,-0.00859833,-1.04247666,-1.03387833
5238,1,190.81157340000001,29.01133473,25.30727959,21.60565376,20.05318069,19.29983902,18.8973484,23.57582855,3.70162583,5.2540989,6.00744057,6.40993119,1.73145104,1.55247307,2.30581474,2.70830536,-1.97017479,0.75334167,1.15583229,-3.52264786,0.40249062,-4.27598953,-4.67848015
2294,1,191.793513,33.08628826,22.48258972,21.59753227,20.26817131,19.44709587,19.08185387,22.43645477,0.88505745,2.21441841,3.03549385,3.40073585,0.04613495,1.32936096,2.1504364,2.5156784,-0.8389225,0.82107544,1.18631744,-2.16828346,0.365242,-2.9893589,-3.3546009
3101,0,183.3932237,24.71885831,21.332641600000002,20.65420723,20.41373634,20.5031147,20.54903603,22.74350548,0.67843437,0.91890526,0.8295269000000001,0.78360557,-1.41086388,0.24047089,0.15109253,0.10517119999999999,-2.08929825,-0.08937836,-0.13529969,-2.32976914,-0.04592133,-2.24039078,-2.19446945
6542,2,202.91254730000003,36.22992085,22.61978531,21.90295792,21.78422928,21.88713074,21.67786026,23.64350891,0.71682739,0.83555603,0.73265457,0.94192505,-1.0237235999999998,0.11872864,0.01582718,0.22509766,-1.74055099,-0.10290146,0.10636902,-1.85927963,0.20927048,-1.75637817,-1.96564865
875,1,187.06710990000002,28.83817526,22.42813683,19.80946732,18.18195152,17.55953598,17.24688148,22.79942131,2.61866951,4.24618531,4.86860085,5.18125535,-0.37128448,1.6275158,2.24993134,2.56258584,-2.98995399,0.62241554,0.93507004,-4.61746979,0.3126545,-5.23988533,-5.55253983
6033,1,187.14941000000002,23.37631923,25.47112083,21.62191772,20.03023148,19.12266159,18.67422676,22.30183792,3.84920311,5.44088935,6.34845924,6.79689407,3.16928291,1.59168624,2.49925613,2.94769096,-0.6799202,0.90756989,1.35600472,-2.27160644,0.44843483,-3.17917633,-3.62761116
3043,1,202.49355419999998,21.26608321,23.03429413,21.31283379,20.02803421,19.26955605,18.87970543,23.69873047,1.72146034,3.00625992,3.76473808,4.154588700000001,-0.66443634,1.28479958,2.04327774,2.43312836,-2.38589668,0.75847816,1.14832878,-3.67069626,0.38985062,-4.42917442,-4.81902504
6255,1,188.25968469999998,31.51913548,24.41765022,21.63478851,20.37062073,19.13367653,18.57133102,19.98326874,2.78286171,4.04702949,5.28397369,5.8463192,4.43438148,1.26416778,2.50111198,3.06345749,1.65151977,1.2369442,1.79928971,0.38735199,0.56234551,-0.84959221,-1.41193772
1804,1,182.9151139,34.67691943,22.60859489,21.82662582,20.08551407,19.26521492,18.79801941,21.32982826,0.78196907,2.52308082,3.34337997,3.81057548,1.27876663,1.74111175,2.5614109,3.02860641,0.49679756,0.82029915,1.28749466,-1.24431419,0.46719551,-2.06461334,-2.53180885
905,2,185.86573069999997,30.78180088,21.72307396,21.16253281,21.10224342,21.05768204,20.93330193,23.63033676,0.56054115,0.62083054,0.66539192,0.78977203,-1.9072628,0.06028939,0.10485077,0.22923088,-2.46780395,0.04456138,0.16894149,-2.52809334,0.12438011,-2.57265472,-2.69703483
2593,1,205.29786140000002,24.19578843,23.77028275,22.30442429,20.53001404,19.60617065,19.17508316,22.42627907,1.46585846,3.24026871,4.1641121,4.59519959,1.34400368,1.77441025,2.69825364,3.12934113,-0.12185478,0.92384339,1.35493088,-1.89626503,0.43108749,-2.82010842,-3.25119591
5921,2,191.14465900000002,23.25973099,22.14997292,21.49630737,21.331941600000004,21.29426575,21.00209045,23.59198761,0.65366555,0.81803132,0.85570717,1.14788247,-1.44201469,0.16436577,0.20204162,0.49421692,-2.09568024,0.03767585,0.32985115,-2.26004601,0.29217529999999997,-2.29772186,-2.58989716
7063,1,193.5732906,26.85777959,24.50712013,22.72076797,20.85918999,19.97777748,19.60802269,23.73775482,1.78635216,3.64793014,4.52934265,4.89909744,0.76936531,1.86157798,2.74299049,3.11274528,-1.01698685,0.88141251,1.2511673,-2.87856483,0.36975479,-3.75997734,-4.12973213
4019,1,202.41874099999998,31.67029229,26.18451881,22.20750999,20.52277946,19.36875343,18.66480064,21.57658195,3.97700882,5.66173935,6.81576538,7.51971817,4.60793686,1.68473053,2.83875656,3.54270935,0.63092804,1.15402603,1.85797882,-1.05380249,0.70395279,-2.20782852,-2.91178131
2464,1,190.19941609999998,29.03688441,20.55675125,19.99954224,18.88669968,18.507837300000002,18.03263474,21.67031479,0.55720901,1.67005157,2.04891395,2.52411651,-1.11356354,1.11284256,1.49170494,1.9669075,-1.67077255,0.37886238,0.85406494,-2.78361511,0.47520256,-3.16247749,-3.63768005
5058,1,206.7678688,26.63267492,24.9462719,20.576723100000002,18.88275146,18.27625275,17.86276245,24.39021873,4.3695488,6.06352044,6.67001915,7.08350945,0.55605317,1.69397164,2.30047035,2.71396065,-3.81349563,0.60649871,1.01998901,-5.50746727,0.41349030000000003,-6.11396598,-6.52745628
6223,1,194.81163869999997,19.77519026,21.56616211,21.45491982,20.99210358,20.12605858,20.01831055,21.75957108,0.11124229,0.57405853,1.44010353,1.54785156,-0.19340897,0.46281624,1.32886124,1.43660927,-0.30465126,0.8660450000000001,0.97379303,-0.7674675,0.10774803,-1.6335125,-1.74126053
4628,1,205.5248145,37.04120813,15.40005302,14.14819431,13.49581432,13.1909399,12.8640976,16.54984665,1.25185871,1.9042386999999998,2.20911312,2.53595542,-1.14979363,0.65237999,0.95725441,1.28409671,-2.40165234,0.30487442,0.63171672,-3.05403233,0.3268423,-3.35890675,-3.68574905
5197,2,192.0223565,31.58003221,20.99976921,20.35747719,20.40587997,20.35983086,20.13376999,21.69926071,0.64229202,0.59388924,0.63993835,0.86599922,-0.6994915,-0.04840278,-0.00235367,0.22370720000000002,-1.34178352,0.04604911,0.27210998,-1.29338074,0.22606087,-1.33942985,-1.56549072
4217,1,207.20868480000001,27.98843757,20.79914474,18.82131195,17.90547562,17.47759056,17.17691231,21.39364624,1.97783279,2.89366912,3.32155418,3.62223243,-0.5945015,0.91583633,1.34372139,1.64439964,-2.57233429,0.42788506,0.72856331,-3.48817062,0.30067825,-3.91605568,-4.21673393
3028,1,200.61023889999998,21.20045511,18.95168877,17.93185806,17.50928307,17.18140602,17.02234077,19.79775238,1.01983071,1.4424057,1.77028275,1.929348,-0.84606361,0.42257499,0.75045204,0.90951729,-1.86589432,0.32787705,0.4869423,-2.28846931,0.15906525,-2.61634636,-2.77541161
3628,1,178.7724136,22.53292643,19.23482895,18.16976166,17.65416527,17.31529617,17.13967514,20.1259346,1.06506729,1.58066368,1.91953278,2.09515381,-0.89110565,0.51559639,0.85446549,1.03008652,-1.95617294,0.3388691,0.51449013,-2.47176933,0.17562103,-2.81063843,-2.98625946
3237,1,187.0212319,23.46979516,22.22596359,21.455488199999998,20.04566002,19.30552864,18.9871254,22.12611961,0.77047539,2.18030357,2.92043495,3.23883819,0.09984398,1.40982818,2.14995956,2.4683627999999995,-0.67063141,0.74013138,1.05853462,-2.08045959,0.31840324,-2.82059097,-3.13899421
5575,1,191.5925239,39.57529516,22.36086845,21.39532661,20.15828705,19.42054558,19.01107407,22.00580025,0.96554184,2.2025813999999997,2.94032287,3.34979438,0.3550682,1.23703956,1.97478103,2.38425254,-0.61047364,0.73774147,1.14721298,-1.8475131999999999,0.40947151,-2.58525467,-2.99472618
1630,1,195.8925266,40.37009583,19.33817863,18.19419861,17.596372600000002,17.1985054,16.95779419,20.33395386,1.14398002,1.74180603,2.13967323,2.38038444,-0.99577523,0.59782601,0.99569321,1.23640442,-2.13975525,0.3978672,0.63857841,-2.73758126,0.24071121,-3.13544846,-3.37615967
8252,2,192.20490959999998,32.81040552,21.55993843,21.25315857,21.14696693,21.27199745,21.20798683,22.99816513,0.30677986,0.4129715,0.28794098,0.3519516,-1.4382267,0.10619164,-0.01883888,0.04517174,-1.74500656,-0.12503052,-0.06101990000000001,-1.8511982,0.06401062,-1.72616768,-1.7901783
2396,1,192.4702669,31.25627075,22.93361092,21.68247604,20.49794579,19.604599,19.189498899999997,22.46600342,1.25113488,2.43566513,3.32901192,3.74411202,0.4676075,1.18453025,2.07787704,2.49297714,-0.78352738,0.89334679,1.30844689,-1.96805763,0.4151001,-2.86140442,-3.27650452
4566,1,200.693232,33.86752702,18.92946625,17.94661903,17.51984978,17.23201752,17.11821556,19.68738174,0.98284722,1.40961647,1.69744873,1.81125069,-0.75791549,0.42676925,0.71460151,0.82840347,-1.74076271,0.28783226,0.40163422,-2.16753196,0.11380196,-2.45536422,-2.56916618
86,1,190.5989229,38.75774401,24.45881653,21.373001100000003,20.07525063,19.29732704,18.93060303,23.56807137,3.08581543,4.383565900000001,5.16148949,5.528213500000001,0.89074516,1.29775047,2.07567406,2.44239807,-2.19507027,0.77792359,1.1446476,-3.49282074,0.36672401,-4.27074433,-4.63746834
6310,2,187.5991854,21.54586912,20.86633682,20.19787598,19.87130165,19.74032402,19.5372963,21.49087715,0.66846084,0.99503517,1.1260128,1.32904052,-0.62454033,0.32657433,0.45755196,0.66057968,-1.29300117,0.13097763,0.33400535,-1.6195754999999998,0.20302772,-1.75055313,-1.95358085
5976,1,201.7470915,28.10220497,21.66443253,21.54933739,20.404304500000002,19.5349102,19.1919632,22.42579842,0.11509514,1.26012803,2.12952233,2.47246933,-0.76136589,1.14503289,2.01442719,2.35737419,-0.87646103,0.8693943000000001,1.2123413,-2.02149392,0.342947,-2.89088822,-3.23383522
1619,1,196.9473706,39.82034136,18.81003189,17.57404518,16.92905998,16.56986427,16.3255291,19.70434189,1.23598671,1.88097191,2.24016762,2.48450279,-0.89431,0.6449852,1.00418091,1.24851608,-2.13029671,0.35919571,0.60353088,-2.77528191,0.24433517,-3.13447762,-3.37881279
7544,1,194.3351712,19.10123659,21.97378922,21.09708214,19.72353745,18.82497978,18.19722939,22.71897507,0.87670708,2.25025177,3.14880944,3.77655983,-0.74518585,1.37354469,2.27210236,2.89985275,-1.62189293,0.89855767,1.52630806,-2.99543762,0.62775039,-3.89399529,-4.52174568
6023,1,193.9409326,26.54658259,22.46106339,22.5270195,20.82360077,19.78276062,19.1874733,23.69914818,-0.06595611,1.63746262,2.67830277,3.27359009,-1.23808479,1.70341873,2.74425888,3.3395462,-1.17212868,1.04084015,1.63612747,-2.87554741,0.59528732,-3.91638756,-4.51167488
8307,1,180.0818627,31.33624614,24.69613075,21.3677578,19.53378105,18.82228661,18.37538719,23.60624123,3.32837295,5.1623497,5.87384414,6.32074356,1.08988952,1.83397675,2.54547119,2.99237061,-2.23848343,0.71149444,1.15839386,-4.07246018,0.44689942,-4.78395462,-5.23085404
1017,0,184.4927502,31.54901851,22.10510254,21.74710083,21.71291161,21.771905899999997,21.41937828,22.85469055,0.35800171,0.39219093,0.33319664,0.68572426,-0.74958801,0.03418922,-0.02480507,0.32772255,-1.10758972,-0.05899429,0.29353333,-1.14177894,0.35252762,-1.08278465,-1.43531227
2137,1,179.3909502,31.98108207,19.32037544,18.16705322,17.55762863,17.18135834,16.97003365,20.11092949,1.15332222,1.76274681,2.1390171000000002,2.35034179,-0.79055405,0.60942459,0.98569488,1.19701957,-1.94387627,0.37627029,0.58759498,-2.55330086,0.21132469,-2.92957115,-3.14089584
2034,1,180.8507345,26.3296619,23.29414749,21.70869255,20.466594699999998,19.62644577,19.22396469,22.050354000000002,1.58545494,2.82755279,3.66770172,4.0701828,1.24379349,1.24209785,2.08224678,2.48472786,-0.34166145,0.84014893,1.24263001,-1.5837593,0.40248108,-2.42390823,-2.82638931
354,0,190.8980438,29.21864431,21.12926674,20.25654602,19.94787025,19.8121891,19.823245999999997,22.95925331,0.87272072,1.18139649,1.31707764,1.30602074,-1.82998657,0.30867577,0.44435692,0.43330002,-2.70270729,0.13568115,0.12462425,-3.01138306,-0.0110569,-3.14706421,-3.13600731
3624,1,178.6427764,21.94533413,19.97771454,18.37284088,17.38087082,16.93972588,16.59035873,20.94687462,1.60487366,2.59684372,3.03798866,3.38735581,-0.96916008,0.99197006,1.433115,1.78248215,-2.57403374,0.44114494,0.79051209,-3.5660038,0.34936715,-4.00714874,-4.35651589
1166,1,200.84590880000002,21.06214829,23.90325546,21.24978828,19.410663600000003,18.79618645,18.38960075,23.48004532,2.65346718,4.49259186,5.10706901,5.51365471,0.42321014,1.83912468,2.45360183,2.86018753,-2.23025704,0.61447715,1.02106285,-4.06938172,0.4065857,-4.68385887,-5.09044457
7379,1,197.0992218,22.97444471,22.61306763,20.31895638,18.61580467,18.01791763,17.61994362,22.62936211,2.29411125,3.99726296,4.59515,4.99312401,-0.01629448,1.70315171,2.30103875,2.69901276,-2.31040573,0.59788704,0.99586105,-4.01355744,0.39797401,-4.61144448,-5.00941849
3497,1,194.8034554,15.92914055,20.43945694,20.28122139,19.58111572,18.8604908,18.39891052,21.90254974,0.15823555,0.85834122,1.57896614,2.04054642,-1.4630928,0.70010567,1.42073059,1.88231087,-1.62132835,0.72062492,1.1822052,-2.32143402,0.46158028,-3.04205894,-3.50363922
976,1,200.94918330000002,36.45659073,24.44535255,21.80015945,20.14433861,19.30886841,18.741928100000003,24.1549511,2.6451931,4.30101394,5.13648414,5.70342445,0.29040145,1.65582084,2.49129104,3.05823135,-2.35479165,0.8354701999999999,1.40241051,-4.01061249,0.56694031,-4.84608269,-5.413023
2753,2,196.6991007,26.20713953,22.20788383,21.16392326,21.134887699999997,20.84587669,20.32188606,21.8318367,1.04396057,1.07299613,1.36200714,1.88599777,0.37604713,0.02903556,0.31804657,0.8420371999999999,-0.66791344,0.28901101,0.81300164,-0.6969489999999999,0.52399063,-0.98596001,-1.50995064
7778,1,191.15446980000002,34.79911901,24.22688866,21.99264908,20.51532173,19.52981758,19.0575695,22.87329292,2.23423958,3.71156693,4.69707108,5.16931916,1.35359574,1.47732735,2.4628315,2.93507958,-0.88064384,0.98550415,1.45775223,-2.35797119,0.47224808,-3.34347534,-3.81572342
1414,2,191.0808628,37.72390105,20.32901764,19.81959724,19.90171242,19.849407199999998,19.74934578,21.60566139,0.5094204000000001,0.42730522,0.47961044,0.57967186,-1.27664375,-0.08211518,-0.02980996,0.07025146,-1.78606415,0.05230522,0.15236664,-1.70394897,0.10006142,-1.75625419,-1.85631561
7730,1,199.6195496,33.42188794,23.08625603,22.06760025,20.25508308,19.46828461,18.99729729,23.57883644,1.01865578,2.83117295,3.61797142,4.08895874,-0.49258041,1.81251717,2.59931564,3.07030296,-1.51123619,0.78679847,1.25778579,-3.32375336,0.47098732,-4.11055183,-4.58153915
3057,2,198.89590669999998,15.38557546,21.17406654,20.6362133,20.52216148,20.45944595,20.52365494,23.09313393,0.53785324,0.65190506,0.71462059,0.6504116,-1.91906739,0.11405182,0.17676735,0.11255836,-2.45692063,0.06271553,-0.00149346,-2.57097245,-0.06420899,-2.63368798,-2.56947899
4975,2,204.4780756,21.89832599,20.45303917,19.92964172,19.86574936,19.90565681,19.66917992,21.29557419,0.52339745,0.58728981,0.54738236,0.78385925,-0.84253502,0.06389236,0.02398491,0.2604618,-1.36593247,-0.03990745,0.19656944,-1.42982483,0.23647689,-1.38991738,-1.62639427
1226,1,202.847679,33.81573303,22.72303581,21.84223747,20.75795174,19.79640961,19.52280235,22.7147789,0.88079834,1.96508407,2.9266262000000003,3.20023346,0.00825691,1.08428573,2.04582786,2.31943512,-0.87254143,0.96154213,1.23514939,-1.95682716,0.27360726,-2.91836929,-3.19197655
